author,date,title,abstract,url,eprint
AN Adıgüzel Tüylü and E Eroğlu,2019,Using Machine Learning Algorithms For Forecasting Rate of Return Product In Reverse Logistics Process,"Many textile products are in reverse logistics network due to mistakes made in activities such as sales forecasting, inventory planning and distribution. In order to reduce resource usage and cost at first step, in addition to producing the correct quantity, these products must be …",http://alphanumericjournal.com/article/using-machine-learning-algorithms-for-forecasting-rate-of-return-product-in-reverse-logistics-process/,http://alphanumericjournal.com/media/Issue/volume-7-issue-1-2019/using-machine-learning-algorithms-for-forecasting-rate-of-re_zUyVJMl.pdf
D Fensel and C Bussler,2002,Semantic web enabled web services,"… Working Group “Learning”(AG2) All projects working on machine learning (reinforcement learning,
Kohonen, neuro-evolutive) are … One goal is to apply the results from machine learning achieved
in … In order to compare different learning approaches, benchmarks will be defined … 
",https://link.springer.com/content/pdf/10.1007/3-540-45751-8.pdf#page=314,https://www.researchgate.net/profile/Christoph_Bussler/publication/221466788_Semantic_Web_Enabled_Web_Services/links/0c96053c71e0350aed000000.pdf
CC Lin and YH Ru and SC Lee and Y Zhu,2009,"An assessment of the usage versus offerings of logistics services in Beijing city, China","We compiled an up-to-date list of logistics services offerings as the basis for our questionnaire design to study the city logistics in Chinese Capital city, Beijing. We used personal interviews to simultaneously collect credible logistics services usage and offerings …",https://www.infona.pl/resource/bwmeta1.element.ieee-art-000005212656,
A Burmester and F Burmester and T Reiners,2008,Virtual environment for immersive learning of container logistics,"… demonstration. 3. Pros and Contras of Field Trips Field trips are one option to
demonstrate the learned material in a practical setting … 2354. T.Reiners, S.Voß (2006).
E-Learning requires Machine Translation and vice versa. In … 
",https://www.learntechlib.org/p/29194/,
X HU and Q DING and N YU,2009,Reflections on problems in disruption management of logistics distribution system [J],"… College,Tongji University,Shanghai 201804);The Application of Swarm Intelligence in Crisis … 6,
ZENG Qing-cheng,YANG Zhong-zhen(Transport and Logistics College,Dalian … College of
Management, Harbin Institute of Technology);Research of Machine Learning-based Model … 
",http://en.cnki.com.cn/Article_en/CJFDTotal-DNDS200901014.htm,
IH Wang,2019,Overview and Logistics,"… Topics (suggested but not limited to): ‣ Online learning; Reinforcement learning; Active learning;
Unsupervised learning; Transfer learning; Deep learning; etc. 16 Page 17 … 02/21 Logistics and
overview Probabilistic framework of machine learning Introduction 2 02/26 02/28 … 
",http://homepage.ntu.edu.tw/~ihwang/Teaching/Sp19/Logistics_ho.pdf,http://homepage.ntu.edu.tw/~ihwang/Teaching/Sp19/Logistics_ho.pdf
S Chand and T McClurg and J Ward,1993,A single‐machine replacement model with learning,The replacement or upgrade of productive resources over time is an important decision for a manufacturing organization. The type of technology used in the productive resources determines how effectively the manufacturing operations can support the product and …,https://onlinelibrary.wiley.com/doi/abs/10.1002/1520-6750(199303)40:2%3C175::AID-NAV3220400204%3E3.0.CO;2-Q,
DS Shcherbakov,ress,Global Optimization of Innovative Enterprise Logistics System Based on the Method of Machine Learning,The paper investigates the problem of improving the integrated logistics management under the influence of globalization. New approach and principles of quantum cybernetics for knowledge-intensive production were discussed; an ex-ample of problem solving for …,https://moofrnk.com/assets/files/journals/components-of-scientific-and-technological-progress/21/Components-of-Scientific-3(21).pdf#page=50,https://moofrnk.com/assets/files/journals/components-of-scientific-and-technological-progress/21/Components-of-Scientific-3(21).pdf#page=50
HC Lau and KM Ng and X WU,2004,Transport logistics planning with service-level constraints,"… In standard machine scheduling terminology, jobs are started and completed within job-specific
release times … end times that maximizes the value of scheduled jobs on m identical machines
for any … We can also inter- pret the process as the Niche GA algorithm “learning” from the … 
",https://ink.library.smu.edu.sg/sis_research/1126/,https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=2125&context=sis_research
B Karakostas,2017,Towards Autonomous IoT Logistics Objects,"… Machine learning coupled with AI can be used in order for the IoT object to learn from the data to
decipher trends and predict … In the context of logistics, research projects such as iCargo (Hofman
et al, 2016) propose that objects acquire intelligence through cooperative … 
",https://www.igi-global.com/chapter/towards-autonomous-iot-logistics-objects/180743,
K Yamano and K Tanaka and M Hirayama…,2004,Self-localization of mobile robots with RFID system by using support vector machine,"… To solve these problems, in this paper, we propose a novel method for learning-based localization
with a WID System by using Support Vector Machine (SVM) [14 … in [-l,+l] that can be interpreted
as degree of similarity between the input data and the learned data, ie … 
",https://ieeexplore.ieee.org/abstract/document/1389999/,
J Ceroni and R Alfaro,2011,Information Gathering and Classification for Collaborative Logistics Decision Making,"… available in the web as input to automatic text classifiers implemented with machine learning
techniques … to assess the benefits of an integrated product and process documentation, logistic
processes of … 3. Considering transportation capacity in the logistics modeling framework … 
",https://www.intechopen.com/books/supply-chain-management-new-perspectives/information-gathering-and-classification-for-collaborative-logistics-decision-making,https://www.intechopen.com/books/supply-chain-management-new-perspectives/information-gathering-and-classification-for-collaborative-logistics-decision-making
ZH Hu,2009,A network for emergency logistics management inspired by immune multi-affinity model,"… a multi-objective optimization approach is proposed for emergency logistics distribution … B. Immune
intelligence Artificial immune system is a computational intelligence paradigm, which … applications
in data mine [21], scheduling [22], control [23], machine learning [24], security … 
",https://ieeexplore.ieee.org/abstract/document/5369716/,
LC Liñán and ÁAJ Pérez,2015,"Educational Data Mining and Learning Analytics: differences, similarities, and time evolution","… Initially, some workshops were held at conferences on Artificial Intelligence in Education and
Intelligent Tutoring … material; (c) how to assess and attend to the needs of struggling learners;
(d) how … Integration of psychometric modelling frameworks into machine-learning models … 
",https://link.springer.com/article/10.7238/rusc.v12i3.2515,https://link.springer.com/content/pdf/10.7238/rusc.v12i3.2515.pdf
X Su and TM Khoshgoftaar,2006,Collaborative filtering for multi-class data using belief nets algorithms,"… Proceedings of the 18th IEEE International Conference on Tools with Artificial Intelligence
(ICTAI'06 … 3]. In [3], working on 20 incomplete datasets from the UCI machine learning repository
with … NB-APN is the NB optimized by a standard missing-data learning algorithm, Adaptive … 
",https://ieeexplore.ieee.org/abstract/document/4031936/,http://papersdb.cs.ualberta.ca/~papersdb/uploaded_files/950/paper_ictai_sk_64.pdf
G Guler and U Kose,2016,Intelligent optimization for logistics,"… In this section, it is aimed to give ideas about improving works of Logistics, thanks to Artificial … When
the field of Artificial Intelligence is examined in detail, it can be seen that it is also divided into
some specific sub-research areas like Machine Learning, Swarm Intelligence … 
",https://www.researchgate.net/profile/Utku_Koese/publication/305153036_Intelligent_Optimization_for_Logistics/links/578d26c208ae59aa668157d2.pdf,https://www.researchgate.net/profile/Utku_Koese/publication/305153036_Intelligent_Optimization_for_Logistics/links/578d26c208ae59aa668157d2.pdf
D Borrajo and M Veloso,1997,Lazy incremental learning of control knowledge for efficiently obtaining quality plans,"Page 1. Artificial Intelligence Review 11: 371-405, 1997 … a set of domain axioms that enables the
proof of the universal truth of the learned knowledge in … Section 2 briefly presents PRODIGy4.0,
the substrate nonlinear planner, identifying its choice points and learning opportunities … 
",https://link.springer.com/chapter/10.1007/978-94-017-2053-3_14,https://e-archivo.uc3m.es/bitstream/handle/10016/6842/lazy_borrajo_AIR_1997_ps.pdf?sequence=1
P Luo and X Wang and X Tang,2012,Hierarchical face parsing via deep learning,"… and segmentation (Eq.5). Moreover, the result will be pruned by a threshold learned on a … Learning
Detectors In this paper, we model our detectors by deep belief network (DBN), which is
unsupervisedly pre-trained using layer-wise Restricted Boltzmann Machine (RBM) [10 … 
",https://ieeexplore.ieee.org/abstract/document/6247963/,http://mmlab.ie.cuhk.edu.hk/archive/2012/cvpr12_faceparsing.pdf
M Doumpos and E Grigoroudis,2013,Multicriteria Decision Aid and Artificial Intelligence,"… such as telecommunications, web-based technologies, transportation and logistics, manufacturing,
energy … In this framework, artificial intelligence (AI) has attracted much interest … xii PREFACE among
others, machine learning/data mining, soft computing, evolutionary computation … 
",https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118522516,
K Govindan and TCE Cheng and N Mishra and N Shukla,2018,Big data analytics and application for logistics and supply chain management,"… Conceptual, Investigated an approach to tackling the challenges that exist with the race to unleash
the full potential of big data using statistical and machine learning processes, 32 … 18, Visualization
of RFID-enabled shopfloor logistics Big data in Cloud Manufacturing, Zhong et al … 
",https://www.sciencedirect.com/science/article/pii/S1366554518302606,https://hull-repository.worktribe.com/preview/973810/Big%20data%20analytics%20and%20application%20for%20logistics%20and%20supply%20chain%20management.pdf
RN Anderson and A Boulanger and LL Wu…,2015,Forecasting system using machine learning and ensemble methods,"US20150317589A1 - Forecasting system using machine learning and ensemble methods -
Google Patents. Forecasting system using machine learning and ensemble methods.
Download PDF Info. Publication number US20150317589A1 … 
",https://patents.google.com/patent/US20150317589A1/en,https://patentimages.storage.googleapis.com/f5/6a/29/ea2bfb64099dcf/US20150317589A1.pdf
CC Huang and WY Liang and TL Tseng and PH Chen,2016,The rough set based approach to generic routing problems: case of reverse logistics supplier selection,"… and other large pieces of electrical equipment in the house, such as washing machines, etc
(Srivastava … In the domain of reverse logistics, aggregated qualitative data and features of suppliers
are … 2008), machine learning (Hua 2008), fault diagnosis (Guo and Li 2007; Li et al … 
",https://link.springer.com/article/10.1007/s10845-014-0913-8,
B Yang,2019,Construction of logistics financial security risk ontology model based on risk association and machine learning,"Previous research on logistics financial risk pre-warning and pre-control focuses on the linear causal relationship between risk and risk events. In fact, risk events in logistics financial field are often caused by multiple risk factors, which are directly or indirectly related …",https://www.sciencedirect.com/science/article/pii/S0925753519313050,
G Merkuryeva,2004,Metamodelling for simulation applications in production and logistics,"… a simulation study using traditional analytical metamodels or advanced computer intelligence
techniques such as … The complexity of the simulation model in production and logistics increases
with the … techniques [5,6.7] are based on approaches from machine learning area and … 
",https://www.researchgate.net/profile/Galina_Merkuryeva/publication/266339978_Simulation_metamodelling_with_applications_in_production_and_logistics/links/553800100cf247b8587d1433.pdf,https://www.researchgate.net/profile/Galina_Merkuryeva/publication/266339978_Simulation_metamodelling_with_applications_in_production_and_logistics/links/553800100cf247b8587d1433.pdf
HM Chi and OK Ersoy and H Moskowitz and J Ward,2007,Modeling and optimizing a vendor managed replenishment system using machine learning and genetic algorithms,"… The statistical and computational intelligence algorithms employed involve the use of a regression
support vector … 3.1. Support vector machines (SVMs) for regression … The proposed machine learning
approach we employed uses a 2nd-order polynomial SVM for modeling AGA's … 
",https://www.sciencedirect.com/science/article/pii/S0377221706002438,
KK Lai and L Yu and L Zhou and S Wang,2006,Credit risk evaluation with least square support vector machine,"… (1) For type I accuracy, the LSSVM is the best of all the approaches, followed by the Vapnik's
SVM, logistics regression, artificial neural … 6. Vapnik, V.: The Nature of Statistical Learning Theory …
7. Suykens, JAK, Vandewalle, J.: Least squares support vector machine classifiers … 
",https://link.springer.com/chapter/10.1007/11795131_71,https://pdfs.semanticscholar.org/2ff4/9dbea0dcccfbb4bf19b50bdca47f8ebf5ceb.pdf
D Gao and M Madden and D Chambers…,2005,Bayesian ANN classifier for ECG arrhythmia diagnostic system: A comparison study,"… In this paper, we review several machine learning methods, ie, Naive Bayes, Decision
Trees, Logistic Regression and RBF Network, and present a Probabilistic ANN for
automatic detection of arrythmias from ECG signals. The … 
",https://ieeexplore.ieee.org/abstract/document/1556275/,
R Singh Bhatti and P Kumar…,2010,Analytical modeling of third party service provider selection in lead logistics provider environments,"… The authors wish to thank the learned reviewers for their valuable inputs and constructive
suggestions, which … MCOSTs incurred by the 3PL as an indicator of the strength of their logistic
systems … capabilities (THUCAP) are the ability of the 3PL to move a given logistics bulk in a … 
",https://www.emeraldinsight.com/doi/full/10.1108/17465661011092641,
CT See and M Sim,2010,Robust approximation to multiperiod inventory management,"INFORMS.org; Certified Analytics Professional; PubsOnline; Career Center; 2018
Annual Meeting. INFORMS PubsOnline. Log In. 0 Cart. Help. Skip main
navigationClose Drawer MenuOpen Drawer Menu Home: Journals: Decision … 
",https://pubsonline.informs.org/doi/abs/10.1287/opre.1090.0746,https://www.researchgate.net/profile/Melvyn_Sim/publication/220244412_Robust_Approximation_to_Multiperiod_Inventory_Management/links/53ea369c0cf2fb1b9b676c7c/Robust-Approximation-to-Multiperiod-Inventory-Management.pdf
M Li and P Lin and G Xu and GQ Huang,2018,Cloud-based ubiquitous object sharing platform for heterogeneous logistics system integration,"… Zhang et al. used agent technology to encapsulate various kinds of manufacturing resources,
eg workers, machines, vehicles, pallets, materials, etc … Other advanced intelligence such as the
machine learning could be extended as an application to adjust these rules … 
",https://www.sciencedirect.com/science/article/pii/S1474034617305426,
RP Troiano and JJ McClain and RJ Brychta and KY Chen,2014,Evolution of accelerometer methods for physical activity research,"… to the analytic challenges and how advances in data storage, transmission and big data computing
will minimise logistical challenges … provides rich feature sets that allow modelling experts and
statisticians to utilise the power of pattern recognition, machine learning and fusion … 
",https://bjsm.bmj.com/content/48/13/1019.short,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4141534/
RF Saen,2010,A new model for selecting third-party reverse logistics providers in the presence of multiple dual-role factors,"… Zhang CQ, Lu YC (2006) The Reverse Logistics Evaluation Based on KPCA-LINMAP Model,
Proceedings of the Fifth International Conference on Machine Learning and Cybernetics
pp. 2531–2535 410 Int J Adv Manuf Technol (2010) 46:405–410
",https://link.springer.com/article/10.1007/s00170-009-2092-x,https://pdfs.semanticscholar.org/448a/f85cf536b96d28c55e86997acab7344b60f6.pdf
P Pontrandolfo and A Gosavi and OG Okogbaa…,2002,Global supply chain management: a reinforcement learning approach,"… research approach, we propose a meth- odology, based on artificial intelligence that permits
the … Within the simulator, the optimum R are learned and with them a deterministic … 5. Coordinating
distributed production systems through reinforcement learning In the next two Sections … 
",https://www.tandfonline.com/doi/abs/10.1080/00207540110118640,http://web.mst.edu/~gosavia/gscm.pdf
S Shalev-Shwartz and A Tewari,2011,Stochastic methods for l1-regularized loss minimization,"… 2 (a−y)2, and logistic … However, standard methods scale poorly with the size of the problem (ie,
m and d). In recent years, machine learning methods are proliferating in data-laden domains
such as text and web processing in which data sets of millions of training examples or … 
",http://www.jmlr.org/papers/v12/shalev-shwartz11a.html,http://www.jmlr.org/papers/volume12/shalev-shwartz11a/shalev-shwartz11a.pdf
SY Sohn and H Shin,2001,Pattern recognition for road traffic accident severity in Korea,"… In Section 4, three classiŪcation algorithms (neural net- work, decision tree, logistic regression)
are applied to TAR data for accident type … Here, classiŪcation algorithms are brieŊy reviewed
in the following three areas: statistical approach, neural nets and machine learning … 
",https://www.tandfonline.com/doi/abs/10.1080/00140130120928,
G Liu and J Chen and J Zhong,2012,An integrated SVM and fuzzy AHP approach for selecting third party logistics providers,"… on the synthesis effect, and a 3PL supplier selection model[7]. Support vector machine (SVM)
was … by Vapnik (Vapnik, 2000) and this method has the advantages of small sample learning,
and can accurately separate the sample set[8]. Support vector machines(SVM) are a … 
",http://www.red.pe.org.pl/articles/2012/9b/2.pdf,http://www.red.pe.org.pl/articles/2012/9b/2.pdf
S Kumanan and SP Venkatesan…,2007,Optimisation of supply chain logistics network using random search techniques,"… The PSO is a swarm intelligence method that differs from GA in that the population is not
manipulated through crossover and mutation operators … Page 10. Optimisation of supply
chain logistics network 261 • Dimension of particles … Learning factors … 
",https://www.researchgate.net/profile/Somasundaram_Kumanan/publication/247833605_Optimisation_of_supply_chain_logistics_network_using_random_search_techniques/links/56fe427608ae650a64f71675.pdf,https://www.researchgate.net/profile/Somasundaram_Kumanan/publication/247833605_Optimisation_of_supply_chain_logistics_network_using_random_search_techniques/links/56fe427608ae650a64f71675.pdf
A Abbasi and Z Zhang and D Zimbra and H Chen…,2010,Detecting fake websites: the contribution of statistical learning theory,"… to be able to fulfil our customer's needs, by providing total logistics services, a … development of
highly effective algorithms that have out performed comparison machine learning methods in …
of convergence of the learning process Theory of constructing learning machines that can … 
",https://www.jstor.org/stable/25750686,http://130.18.86.27/faculty/warkentin/BIS9613papers/MISQ_SpecialIssue/AbbasiZhangZimbra2010_MISQ34_3_DetectingFakeWebsites.pdf
W Delfmann and M Ten Hompel and W Kersten and T Schmidt…,2018,Logistics as a science: Central research questions in the era of the fourth industrial revolution,"… Machine learning of the kind employed in Logistics 4.0 for the analysis of large data volumes …
This paradigm shift towards the autonomy of machines, equipment and objects such as … The
concept of swarm intelligence and learning-capable autonomous logistics systems is also … 
",https://www.econstor.eu/handle/10419/182066,https://www.econstor.eu/bitstream/10419/182066/1/10.23773-2018_09.pdf
C Lyster,2016,Learning from Logistics: How Networks Change Our Cities,"… Learning from Logistics How Networks Change Our Cities Clare Lyster Birkhäuser Basel … and
then industrial, centered on fabricating, or using energy and machines to produce … systems and
their attendant spaces; and design projections that envision logistical intelligence as a … 
",https://books.google.com/books?hl=ko&lr=&id=hUKwCwAAQBAJ&oi=fnd&pg=PP5&dq=Machine+learning+in+logistics&ots=iyaqSYYuwS&sig=QsI8k6V1ZWxw7Khp0B_cQy3R0rg,
M Klumpp and H Zijm,2019,Logistics innovation and social sustainability: How to prevent an artificial divide in Human–Computer Interaction,"… Magazino case, this represents not only individual but also swarm intelli- gence learning as robots …
among each other and each training effort is instantly shared with all machines within a … ure
3).The concept of an artificial divide with respect to human– machine cooperation in … 
",https://onlinelibrary.wiley.com/doi/abs/10.1111/jbl.12198,
A ABDULLAYEVA,2019,"IMPACT OF ARTIFICIAL INTELLIGENCE ON AGRICULTURAL, HEALTHCARE AND LOGISTICS INDUSTRIES","… Tomi Lintonen, Anne Konu, David Seedhouse. Information technology in health promotion.
https://www.forbes.com/sites/insights-penske/2018/09/04/how-artificial-intelligence-and-machine-
learning-are-revolutionizing-logistics-supply-chain-and-transportation/#49f4cb0f58f5 … 
",http://anale.spiruharet.ro/index.php/economics/article/view/1929,
GKM Nookala and BK Pottumuthu and N Orsu…,2013,Performance analysis and evaluation of different data mining algorithms used for cancer classification,"… Page 59. (IJARAI) International Journal of Advanced Research in Artificial Intelligence, Vol. 2,
No. 5, 2013 51| Page www … The simplest method, nearest neighbor, performs no work at all when
learning. NNge does not attempt to out-perform all other machine learning classifiers … 
",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.679.484&rep=rep1&type=pdf#page=57,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.679.484&rep=rep1&type=pdf#page=57
H Gebauer and G Kucza and C Wang,2011,Spare parts logistics for the Chinese market,"… Single case study of Machine Incorporation … the design of Asian spare parts logistics: a company
that has actively redesigned its logistics activities was … was conducted in a major European capital
goods manufacturer that designs and manufactures machines and automation … 
",https://www.emeraldinsight.com/doi/abs/10.1108/14635771111180680,https://www.researchgate.net/profile/Heiko_Gebauer/publication/243973063_Spare_parts_logistics_for_the_Chinese_market/links/0a85e5340376843e43000000.pdf
T Sohn and A Varshavsky and A LaMarca and MY Chen…,2006,Mobility detection using everyday GSM traces,"… our own experiments we compared boosted logistics regression with naïve Bayes, Support Vector
Machines, AdaBoost [12 … In: Proceedings of International Conference on Machine Learning, pp …
In: Proceedings of International Joint Conference on Artificial Intelligence (IJCAI 2005 … 
",https://link.springer.com/chapter/10.1007/11853565_13,https://www.researchgate.net/profile/William_Griswold/publication/221568328_Mobility_Detection_Using_Everyday_GSM_Traces/links/0deec52a0f5ed031da000000/Mobility-Detection-Using-Everyday-GSM-Traces.pdf
EC Jones and CA Chung,2007,RFID in logistics: a practical introduction,"… Page 9. viii RFID in Logistics: A Practical Introduction Chapter 4 Active RFID System Components
..... 53 … 81 Study Limitations ..... 82 Lessons Learned and Recommendations … 
",https://www.taylorfrancis.com/books/9780429123566,https://pdfs.semanticscholar.org/324d/1ae3d71b80c991a2b5bf2b7e573ee960ce84.pdf
B Michelberger and B Mutschler…,2012,Process-oriented information logistics: Aligning enterprise information with business processes,"… amples consider working guidelines, lessons learned, and best practices … ICT solutions in areas
like data warehousing, business intelligence, management information … clustering, classification,
information extraction) [19], pattern-matching, and machine learning (eg, supervised … 
",https://ieeexplore.ieee.org/abstract/document/6337269/,http://dbis.eprints.uni-ulm.de/816/1/EDOC_Paper_MMR12.pdf
D Wahrmann and AC Hildebrandt and C Schuetz…,2019,An Autonomous and flexible robotic framework for logistics applications,"… the EuRoC, competitor teams are devel- oping autonomous robot systems for use in logistics
and as … and ROS actionlib, there are no blocking function-calls in the state machine which allows …
2D (and some 3D) pose estimation algorithms rely on previous feature learning from a … 
",https://link.springer.com/article/10.1007/s10846-017-0746-8,
MS Osman and B Ram and J Bhadury…,2009,Optimization model for distributed routing for disaster area logistics,"… The bio-inspired model RTM-DS is an approach to multi- machine, multi-stage … have different
response thresholds to different tasks and update their thresholds using reinforcement learning …
The gateways are analogous to machines and the transport requests are analogous to … 
",https://ieeexplore.ieee.org/abstract/document/5203944/,
N Carneiro and G Figueira and M Costa,2017,A data mining based system for credit-card fraud detection in e-tail,"… Moreover, one must transform all categorical variables into numerical, in order to use machine
learning algorithms such as support vector machines … the overfitting effect, ie the increase in
performance that the algorithm has on the instances it has based its learning, as it … 
",https://www.sciencedirect.com/science/article/pii/S0167923617300027,https://www.researchgate.net/profile/Goncalo_Figueira2/publication/312255358_A_data_mining_based_system_for_credit-card_fraud_detection_in_e-tail/links/5d020bcf4585157d15a6bc29/A-data-mining-based-system-for-credit-card-fraud-detection-in-e-tail.pdf
N Smyrnova,u.ua,Digitalization as a main direction of logistics innovative development,"… contracts, Machine Learning technology. The problems, advantages and application prospects
of Вig data estimation in the logistics functional spheres have been carried out. The role of Internet
of things technologies in logistics companies is considered. Open data logistic data … 
",http://vsed.oneu.edu.ua/collections/2018/68/page.php?id=abstract/eng/169-180,
HS Kim and SY Sohn,2010,Support vector machines for default prediction of SMEs based on technology credit,"… In order to overcome these shortcomings, this paper proposes a support vector machine (SVM)
to … variables are used for back-propagation neural network and support vector machines for
comparing the … For the stopping criteria of BPN, this study allows 2000 learning epochs per … 
",https://www.sciencedirect.com/science/article/pii/S037722170900215X,
SH Rubin,2014,Anticipatory logistics through sensor fusion and evolutionary minimization of response time in automated vehicles,"… them and the positioning of each elevator car can best be learned and related … the associated
variables implies that this problem is necessarily one which involves machine learning, or in … one
needs to convert volumes of passive data into actionable knowledge (eg, intelligence) … 
",https://patents.google.com/patent/US8655799B1/en,https://patentimages.storage.googleapis.com/33/a1/e9/bf414e5f6b1eb4/US8655799.pdf
A Panichella and R Oliveto…,2014,Cross-project defect prediction models: L'union fait la force,"… 24]. Liu et al. [2] experimented 17 different machine learning models (including logistic
regression, neural networks, deci- sion table, trees and evolutionary algorithms) in
the context of cross-project defect prediction. They suggested … 
",https://ieeexplore.ieee.org/abstract/document/6747166/,https://www.researchgate.net/profile/Annibale_Panichella/publication/259272477_Cross-Project_Defect_Prediction_Models_L%27union_fait_la_force/links/0c96052aac46888642000000.pdf
A Panichella and R Oliveto…,2014,Cross-project defect prediction models: L'union fait la force,"… 24]. Liu et al. [2] experimented 17 different machine learning models (including logistic
regression, neural networks, deci- sion table, trees and evolutionary algorithms) in
the context of cross-project defect prediction. They suggested … 
",https://ieeexplore.ieee.org/abstract/document/6747166/,https://www.researchgate.net/profile/Annibale_Panichella/publication/259272477_Cross-Project_Defect_Prediction_Models_L%27union_fait_la_force/links/0c96052aac46888642000000.pdf
V Pereira and S Tamura and S Hayamizu…,2018,A Deep Learning-Based Approach for Road Pothole Detection in Timor Leste,"… model in the engineering field, sophisticated and low-cost systems with intelligence can be …
Geoffrey E. Hinton, Rectified Linear Units Improve Re- stricted Boltzmann Machines , Appearing
in Proceedings of the 27th International Conference on Machine Learning, Haifa, Israel … 
",https://ieeexplore.ieee.org/abstract/document/8476795/,
PAN Bosman and H La Poutré,2008,Online transportation and logistics using computationally intelligent anticipation,"… combine EAs with another key area of computational intelligence: statisti- cal/machine learning
(ML/SL … 2 we sketch the approach of performing anticipation with computational intelligence
techniques in … scheduling new jobs as quickly as possible to ensure free machines for new … 
",https://link.springer.com/chapter/10.1007/978-3-540-69390-1_10,http://homepages.cwi.nl/~bosman/publications/2008_onlinetransportationand.pdf
Y Wu and D Ge,2019,Key Technologies of Warehousing Robot for Intelligent logistics,"… the latest research results, such as machine vision and artificial intelligence, to improve … and
technological development, to achieve the pioneering application of deep learning in intelligent …
“In Chinese” [7] Autonomous Navigation Vehicle System Based on Machine Vision and … 
",https://www.atlantis-press.com/proceedings/ismss-19/55916231,https://download.atlantis-press.com/article/55916231.pdf
Y Wang and F Caron and J Vanthienen and L Huang…,2014,Acquiring logistics process intelligence: Methodology and an application for a Chinese bulk port,"… As highly knowledge driven organizations (Chow et al., 2005, Huang, 2009), logistic companies
could benefit from acquiring a full insight in the actual process executions … Logistics intelligence
covers the set of techniques that seek to improve the logistical operations with … 
",https://www.sciencedirect.com/science/article/pii/S0957417413004983,
HH Cranmer,2005,Volunteer work—Logistics first,"Perspective from The New England Journal of Medicine — Volunteer Work — Logistics First.
",https://www.nejm.org/doi/full/10.1056/NEJMp058234,https://www.nejm.org/doi/full/10.1056/NEJMp058234
L Deng and D Yu,2014,Deep learning: methods and applications,"… 5.1 Restricted Boltzmann machines … new area of Machine Learning research, which has been
introduced with the objective of moving Machine Learning closer to … Deep Learning is about
learning multiple levels of representation and abstraction that help to make sense of data … 
",http://www.nowpublishers.com/article/Details/SIG-039,https://www.nowpublishers.com/article/DownloadSummary/SIG-039
GÇ Ceyhun,2020,Recent Developments of Artificial Intelligence in Business Logistics: A Maritime Industry Case,"… However, the aim of AI is making machines do the works that requires human intelligence. For
this reason, the main question is that the machines can think or not … It's a kind of machine learning
model that is envisaged for helping firms (in maritime and other industries) to get … 
",https://link.springer.com/chapter/10.1007/978-3-030-29739-8_16,
M Zygmunt,2010,Ontologies and agents for better information flow in logistics,"… but in interoperability and interoperability on big scale will take computer intelligence into the …
of agents it means the agents proactively, goal driven behavior or machine learning features
of … to other domains than logistics, it will be applied to remote machines diagnostics and … 
",https://www.researchgate.net/profile/Maciej_Zygmunt/publication/247834021_Ontologies_and_agents_for_better_information_flow_in_logistics/links/5b45b481458515b4f662a952/Ontologies-and-agents-for-better-information-flow-in-logistics.pdf,https://www.researchgate.net/profile/Maciej_Zygmunt/publication/247834021_Ontologies_and_agents_for_better_information_flow_in_logistics/links/5b45b481458515b4f662a952/Ontologies-and-agents-for-better-information-flow-in-logistics.pdf
KA Hribernik and T Warden and KD Thoben…,2010,An internet of things for transport logistics–an approach to connecting the information and material flows in autonomous cooperating logistics processes,"… Collaborative Experimentation Using Agent-based Simulation, in: Workshop on Building
Computational Intelligence and Machine Learning Virtual Organizations … and other Logistic Systems,
in: T. Baltacioglu (Ed.), Proceedings of the 4th International Logistics and Supply … 
",http://www.sfb637.uni-bremen.de/pubdb/repository/SFB637-C2-10-004-IC.pdf,http://www.sfb637.uni-bremen.de/pubdb/repository/SFB637-C2-10-004-IC.pdf
D Folinas,2012,Outsourcing Management for Supply Chain Operations and Logistics Service,"… as well as their clients, presenting and promoting the lessons learned by their … generated from
multiple customers, is cast into the dynamic single-machine sequencing framework … A reinforcement
learning-based approach is proposed for dynamic dispatching rule selection under … 
",https://books.google.com/books?hl=ko&lr=&id=9LGeBQAAQBAJ&oi=fnd&pg=PR1&dq=Machine+learning+in+logistics&ots=S8a9w4IZ95&sig=mBgnd9woTk4BBK-zIY_Bj7D665w,https://pdfs.semanticscholar.org/e257/ac27fe192a471aa96381d50be019997c41bf.pdf
Y Wang,2011,Research on Forecasting Model for Logistics Demand Based on Support Vector Machine,"… SVM (Support Vector Machines) is a new type of machine learning methods which is
a hot research topic in the machine learning field. SVM has a comprehensive foundation
in statistical learning theory and excellent learning performance … 
",https://ascelibrary.org/doi/abs/10.1061/41186(421)372,
